#Dictionary
1888,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1888,1890,net:0-65535:0-65535
1888,1884,net:0-65535:0-65535
1888,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1888,1886,net:0-65535:0-65535
1890,1888,net:0-65535:0-65535
1890,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1890,1884,net:0-65535:0-65535
1890,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1890,1886,net:0-65535:0-65535
1892,1896,tcp:0-65535:22-22
1892,2026,net:0-65535:0-65535
1892,1894,net:0-65535:0-65535
1894,1930,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1932,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1934,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1936,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1938,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1940,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1942,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1944,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1946,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1948,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1950,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1952,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1954,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1956,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1958,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1960,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1962,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1964,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1966,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1968,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1970,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1972,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1974,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1976,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1994,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1996,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1998,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2000,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2002,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2004,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2006,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2008,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2020,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2010,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2012,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2014,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2016,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,2018,tcp:0-65535:7000-7000!tcp:0-65535:80-80
1894,1892,net:0-65535:0-65535
1894,1896,tcp:0-65535:22-22
1894,2026,net:0-65535:0-65535
1896,1920,tcp:0-65535:22-22
1896,1922,tcp:0-65535:22-22
1896,1924,tcp:0-65535:22-22
1896,1926,tcp:0-65535:22-22
1896,1928,tcp:0-65535:22-22
1896,1930,tcp:0-65535:22-22
1896,1932,tcp:0-65535:22-22
1896,1934,tcp:0-65535:22-22
1896,1936,tcp:0-65535:22-22
1896,1938,tcp:0-65535:22-22
1896,1940,tcp:0-65535:22-22
1896,1942,tcp:0-65535:22-22
1896,1944,tcp:0-65535:22-22
1896,1946,tcp:0-65535:22-22
1896,1948,tcp:0-65535:22-22
1896,1950,tcp:0-65535:22-22
1896,1952,tcp:0-65535:22-22
1896,1954,tcp:0-65535:22-22
1896,1956,tcp:0-65535:22-22
1896,1958,tcp:0-65535:22-22
1896,1960,tcp:0-65535:22-22
1896,2012,tcp:0-65535:22-22
1896,1962,tcp:0-65535:22-22
1896,1964,tcp:0-65535:22-22
1896,1966,tcp:0-65535:22-22
1896,1968,tcp:0-65535:22-22
1896,1970,tcp:0-65535:22-22
1896,1972,tcp:0-65535:22-22
1896,2014,tcp:0-65535:22-22
1896,1974,tcp:0-65535:22-22
1896,1976,tcp:0-65535:22-22
1896,1978,tcp:0-65535:22-22
1896,1980,tcp:0-65535:22-22
1896,1982,tcp:0-65535:22-22
1896,1984,tcp:0-65535:22-22
1896,2016,tcp:0-65535:22-22
1896,1986,tcp:0-65535:22-22
1896,1988,tcp:0-65535:22-22
1896,1990,tcp:0-65535:22-22
1896,1992,tcp:0-65535:22-22
1896,1994,tcp:0-65535:22-22
1896,1996,tcp:0-65535:22-22
1896,2018,tcp:0-65535:22-22
1896,1998,tcp:0-65535:22-22
1896,2000,tcp:0-65535:22-22
1896,2002,tcp:0-65535:22-22
1896,2004,tcp:0-65535:22-22
1896,2006,tcp:0-65535:22-22
1896,2008,tcp:0-65535:22-22
1896,2010,tcp:0-65535:22-22
1896,1884,tcp:0-65535:22-22
1896,1886,tcp:0-65535:22-22
1896,1888,tcp:0-65535:22-22
1896,1890,tcp:0-65535:22-22
1896,2020,tcp:0-65535:22-22
1896,2022,tcp:0-65535:22-22
1896,2024,tcp:0-65535:22-22
1896,1910,tcp:0-65535:22-22
1896,1912,tcp:0-65535:22-22
1896,1914,tcp:0-65535:22-22
1896,1916,tcp:0-65535:22-22
1896,1918,tcp:0-65535:22-22
1898,1930,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1932,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1934,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1936,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1938,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1940,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1942,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1944,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1946,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1948,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1950,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1952,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1954,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1956,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1958,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1960,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1962,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1964,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1966,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1968,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1970,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1972,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1974,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1976,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1994,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1996,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1998,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2000,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2002,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2004,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2006,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2008,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2010,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2012,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2014,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2016,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2018,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2020,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,2022,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1898,1896,tcp:0-65535:22-22
1900,1930,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1932,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1934,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1936,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1938,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1940,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1942,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1944,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1946,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1948,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1950,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1952,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1954,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1956,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1958,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1960,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1962,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1964,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1966,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1968,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1970,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1972,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1974,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1976,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1994,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1996,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1998,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2000,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2002,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2004,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2006,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2008,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2010,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2012,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2014,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2016,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2018,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2020,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,2022,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1900,1896,tcp:0-65535:22-22
1902,1930,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1932,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1934,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1936,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1938,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1940,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1942,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1944,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1946,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1948,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1950,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1952,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1954,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1956,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1958,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1960,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1962,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1964,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1966,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1968,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1970,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1972,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1974,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1976,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1994,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1996,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1998,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2000,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2002,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2004,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2006,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2008,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2010,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2012,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2014,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2016,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2018,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2020,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,2022,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1902,1896,tcp:0-65535:22-22
1910,1920,net:0-65535:0-65535
1910,1922,net:0-65535:0-65535
1910,1924,net:0-65535:0-65535
1910,1926,net:0-65535:0-65535
1910,1928,net:0-65535:0-65535
1910,1930,net:0-65535:0-65535
1910,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1910,1912,net:0-65535:0-65535
1910,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1910,1914,net:0-65535:0-65535
1910,1916,net:0-65535:0-65535
1910,1918,net:0-65535:0-65535
1912,1920,net:0-65535:0-65535
1912,1922,net:0-65535:0-65535
1912,1924,net:0-65535:0-65535
1912,1926,net:0-65535:0-65535
1912,1928,net:0-65535:0-65535
1912,1930,net:0-65535:0-65535
1912,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1912,1910,net:0-65535:0-65535
1912,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1912,1914,net:0-65535:0-65535
1912,1916,net:0-65535:0-65535
1912,1918,net:0-65535:0-65535
1914,1920,net:0-65535:0-65535
1914,1922,net:0-65535:0-65535
1914,1924,net:0-65535:0-65535
1914,1926,net:0-65535:0-65535
1914,1928,net:0-65535:0-65535
1914,1930,net:0-65535:0-65535
1914,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1914,1910,net:0-65535:0-65535
1914,1912,net:0-65535:0-65535
1914,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1914,1916,net:0-65535:0-65535
1914,1918,net:0-65535:0-65535
1916,1920,net:0-65535:0-65535
1916,1922,net:0-65535:0-65535
1916,1924,net:0-65535:0-65535
1916,1926,net:0-65535:0-65535
1916,1928,net:0-65535:0-65535
1916,1930,net:0-65535:0-65535
1916,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1916,1910,net:0-65535:0-65535
1916,1912,net:0-65535:0-65535
1916,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1916,1914,net:0-65535:0-65535
1916,1918,net:0-65535:0-65535
1918,1920,net:0-65535:0-65535
1918,1922,net:0-65535:0-65535
1918,1924,net:0-65535:0-65535
1918,1926,net:0-65535:0-65535
1918,1928,net:0-65535:0-65535
1918,1930,net:0-65535:0-65535
1918,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1918,1910,net:0-65535:0-65535
1918,1912,net:0-65535:0-65535
1918,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1918,1914,net:0-65535:0-65535
1918,1916,net:0-65535:0-65535
1920,1922,net:0-65535:0-65535
1920,1924,net:0-65535:0-65535
1920,1926,net:0-65535:0-65535
1920,1928,net:0-65535:0-65535
1920,1930,net:0-65535:0-65535
1920,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1920,1910,net:0-65535:0-65535
1920,1912,net:0-65535:0-65535
1920,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1920,1914,net:0-65535:0-65535
1920,1916,net:0-65535:0-65535
1920,1918,net:0-65535:0-65535
1922,1920,net:0-65535:0-65535
1922,1924,net:0-65535:0-65535
1922,1926,net:0-65535:0-65535
1922,1928,net:0-65535:0-65535
1922,1930,net:0-65535:0-65535
1922,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1922,1910,net:0-65535:0-65535
1922,1912,net:0-65535:0-65535
1922,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1922,1914,net:0-65535:0-65535
1922,1916,net:0-65535:0-65535
1922,1918,net:0-65535:0-65535
1924,1920,net:0-65535:0-65535
1924,1922,net:0-65535:0-65535
1924,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1924,1926,net:0-65535:0-65535
1924,1928,net:0-65535:0-65535
1924,1930,net:0-65535:0-65535
1924,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1924,1910,net:0-65535:0-65535
1924,1912,net:0-65535:0-65535
1924,1914,net:0-65535:0-65535
1924,1916,net:0-65535:0-65535
1924,1918,net:0-65535:0-65535
1926,1920,net:0-65535:0-65535
1926,1922,net:0-65535:0-65535
1926,1924,net:0-65535:0-65535
1926,1928,net:0-65535:0-65535
1926,1930,net:0-65535:0-65535
1926,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1926,1910,net:0-65535:0-65535
1926,1912,net:0-65535:0-65535
1926,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1926,1914,net:0-65535:0-65535
1926,1916,net:0-65535:0-65535
1926,1918,net:0-65535:0-65535
1928,1920,net:0-65535:0-65535
1928,1922,net:0-65535:0-65535
1928,1924,net:0-65535:0-65535
1928,1926,net:0-65535:0-65535
1928,1930,net:0-65535:0-65535
1928,2029,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1928,1910,net:0-65535:0-65535
1928,1912,net:0-65535:0-65535
1928,1892,tcp:0-65535:21-21!tcp:0-65535:2049-2049!tcp:0-65535:20-20
1928,1914,net:0-65535:0-65535
1928,1916,net:0-65535:0-65535
1928,1918,net:0-65535:0-65535
1930,1920,net:0-65535:0-65535
1930,1922,net:0-65535:0-65535
1930,1924,net:0-65535:0-65535
1930,1926,net:0-65535:0-65535
1930,1928,net:0-65535:0-65535
1930,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1930,1910,net:0-65535:0-65535
1930,1912,net:0-65535:0-65535
1930,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1930,1914,net:0-65535:0-65535
1930,1916,net:0-65535:0-65535
1930,1918,net:0-65535:0-65535
1932,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1932,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1932,1934,net:0-65535:0-65535
1932,1936,net:0-65535:0-65535
1932,1938,net:0-65535:0-65535
1932,1940,net:0-65535:0-65535
1932,1942,net:0-65535:0-65535
1934,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1934,1932,net:0-65535:0-65535
1934,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1934,1936,net:0-65535:0-65535
1934,1938,net:0-65535:0-65535
1934,1940,net:0-65535:0-65535
1934,1942,net:0-65535:0-65535
1936,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1936,1932,net:0-65535:0-65535
1936,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1936,1934,net:0-65535:0-65535
1936,1938,net:0-65535:0-65535
1936,1940,net:0-65535:0-65535
1936,1942,net:0-65535:0-65535
1938,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1938,1932,net:0-65535:0-65535
1938,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1938,1934,net:0-65535:0-65535
1938,1936,net:0-65535:0-65535
1938,1940,net:0-65535:0-65535
1938,1942,net:0-65535:0-65535
1940,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1940,1932,net:0-65535:0-65535
1940,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1940,1934,net:0-65535:0-65535
1940,1936,net:0-65535:0-65535
1940,1938,net:0-65535:0-65535
1940,1942,net:0-65535:0-65535
1942,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1942,1932,net:0-65535:0-65535
1942,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1942,1934,net:0-65535:0-65535
1942,1936,net:0-65535:0-65535
1942,1938,net:0-65535:0-65535
1942,1940,net:0-65535:0-65535
1944,1952,net:0-65535:0-65535
1944,1954,net:0-65535:0-65535
1944,1956,net:0-65535:0-65535
1944,1958,net:0-65535:0-65535
1944,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1944,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1944,1946,net:0-65535:0-65535
1944,1948,net:0-65535:0-65535
1944,1950,net:0-65535:0-65535
1946,1952,net:0-65535:0-65535
1946,1954,net:0-65535:0-65535
1946,1956,net:0-65535:0-65535
1946,1958,net:0-65535:0-65535
1946,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1946,1944,net:0-65535:0-65535
1946,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1946,1948,net:0-65535:0-65535
1946,1950,net:0-65535:0-65535
1948,1952,net:0-65535:0-65535
1948,1954,net:0-65535:0-65535
1948,1956,net:0-65535:0-65535
1948,1958,net:0-65535:0-65535
1948,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1948,1944,net:0-65535:0-65535
1948,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1948,1946,net:0-65535:0-65535
1948,1950,net:0-65535:0-65535
1950,1952,net:0-65535:0-65535
1950,1954,net:0-65535:0-65535
1950,1956,net:0-65535:0-65535
1950,1958,net:0-65535:0-65535
1950,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1950,1944,net:0-65535:0-65535
1950,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1950,1946,net:0-65535:0-65535
1950,1948,net:0-65535:0-65535
1952,1954,net:0-65535:0-65535
1952,1956,net:0-65535:0-65535
1952,1958,net:0-65535:0-65535
1952,2029,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1952,1944,net:0-65535:0-65535
1952,1892,tcp:0-65535:102-102!tcp:0-65535:8080-8080
1952,1946,net:0-65535:0-65535
1952,1948,net:0-65535:0-65535
1952,1950,net:0-65535:0-65535
1954,1952,net:0-65535:0-65535
1954,1956,net:0-65535:0-65535
1954,1958,net:0-65535:0-65535
